id,title,halId,authIdHalFullName,docType,producedDate,fileMain,files,citationRef,label_bibtex,proceedings,popularLevel,invitedCommunication,peerReviewing,researchData,audience,doiId,softCodeRepository,arxivId,anrProjectTitle,europeanProjectTitle,publicationDate,teams,authors,keywords,keywords_lastig
95,"La télédétection et le LiDAR, pour quoi faire ?",hal-04811057,"[{""fullName"":""Théophile Piau"",""idHal"":""theophile-piau""},{""fullName"":""Émilie Vautier Vautier"",""idHal"":""""}]",COMM,2024,,,"<i>Vallée de l’Eure : une rivière, des territoires – Présentation des travaux du projet ValEuRT - 2024</i>, Nov 2024, Villiers-en-Désoeuvre, France",QGlucHJvY2VlZGluZ3N7cGlhdTpoYWwtMDQ4MTEwNTcsCiAgVElUTEUgPSB7e0xhIHR7XCdlfWx7XCdlfWR7XCdlfXRlY3Rpb24gZXQgbGUgTGlEQVIsIHBvdXIgcXVvaSBmYWlyZSA/fX0sCiAgQVVUSE9SID0ge1BpYXUsIFRoe1wnZX1vcGhpbGUgYW5kIFZhdXRpZXIsIHtcJ0V9bWlsaWV9LAogIFVSTCA9IHtodHRwczovL2hhbC5zY2llbmNlL2hhbC0wNDgxMTA1N30sCiAgQk9PS1RJVExFID0ge3tWYWxse1wnZX1lIGRlIGwnRXVyZSA6IHVuZSByaXZpe1xgZX1yZSwgZGVzIHRlcnJpdG9pcmVzIC0tIFBye1wnZX1zZW50YXRpb24gZGVzIHRyYXZhdXggZHUgcHJvamV0IFZhbEV1UlQgLSAyMDI0fX0sCiAgQUREUkVTUyA9IHtWaWxsaWVycy1lbi1Ee1wnZX1zb2V1dnJlLCBGcmFuY2V9LAogIFlFQVIgPSB7MjAyNH0sCiAgTU9OVEggPSBOb3YsCiAgSEFMX0lEID0ge2hhbC0wNDgxMTA1N30sCiAgSEFMX1ZFUlNJT04gPSB7djF9LAp9Cg==,0,1,0,0,,2,,,,,,2024-11-28,STRUDEL,134,,
96,HierU-Net: A Hierarchical Semantic Segmentation Method for Land Cover Mapping,hal-04532241,"[{""fullName"":""Lanfa Liu"",""idHal"":""""},{""fullName"":""Zichen Tong"",""idHal"":""""},{""fullName"":""Zhanchuan Cai"",""idHal"":""""},{""fullName"":""Hao Wu"",""idHal"":""""},{""fullName"":""Rongchun Zhang"",""idHal"":""""},{""fullName"":""Arnaud Le Bris"",""idHal"":""""},{""fullName"":""Ana-Maria Olteanu-Raimond"",""idHal"":""ana-maria-olteanu-raimond""}]",ART,2024,,,"<i>IEEE Transactions on Geoscience and Remote Sensing</i>, 2024, 62, pp.1-14. <a target=""_blank"" href=""https://dx.doi.org/10.1109/TGRS.2024.3376432"">&#x27E8;10.1109/TGRS.2024.3376432&#x27E9;</a>",QGFydGljbGV7bGl1OmhhbC0wNDUzMjI0MSwKICBUSVRMRSA9IHt7SGllclUtTmV0OiBBIEhpZXJhcmNoaWNhbCBTZW1hbnRpYyBTZWdtZW50YXRpb24gTWV0aG9kIGZvciBMYW5kIENvdmVyIE1hcHBpbmd9fSwKICBBVVRIT1IgPSB7TGl1LCBMYW5mYSBhbmQgVG9uZywgWmljaGVuIGFuZCBDYWksIFpoYW5jaHVhbiBhbmQgV3UsIEhhbyBhbmQgWmhhbmcsIFJvbmdjaHVuIGFuZCBMZSBCcmlzLCBBcm5hdWQgYW5kIE9sdGVhbnUtUmFpbW9uZCwgQW5hLU1hcmlhfSwKICBVUkwgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS9oYWwtMDQ1MzIyNDF9LAogIEpPVVJOQUwgPSB7e0lFRUUgVHJhbnNhY3Rpb25zIG9uIEdlb3NjaWVuY2UgYW5kIFJlbW90ZSBTZW5zaW5nfX0sCiAgUFVCTElTSEVSID0ge3tJbnN0aXR1dGUgb2YgRWxlY3RyaWNhbCBhbmQgRWxlY3Ryb25pY3MgRW5naW5lZXJzfX0sCiAgVk9MVU1FID0gezYyfSwKICBQQUdFUyA9IHsxLTE0fSwKICBZRUFSID0gezIwMjR9LAogIE1PTlRIID0gTWFyLAogIERPSSA9IHsxMC4xMTA5L1RHUlMuMjAyNC4zMzc2NDMyfSwKICBLRVlXT1JEUyA9IHtIaWVyYXJjaGljYWwgc2VtYW50aWMgc2VnbWVudGF0aW9uIDsgbGFuZCBjb3ZlciBtYXBwaW5nIDsgVS1OZXQgOyB2ZXJ5IGhpZ2gtcmVzb2x1dGlvbiAoVkhSKSBpbWFnZXJ5fSwKICBIQUxfSUQgPSB7aGFsLTA0NTMyMjQxfSwKICBIQUxfVkVSU0lPTiA9IHt2MX0sCn0K,,0,,1,,2,10.1109/TGRS.2024.3376432,,,,,2024-03-18,"STRUDEL,MEIG","77,100","Hierarchical semantic segmentation,Land cover mapping,U-Net,Very high-resolution VHR imagery","segmentation,lulc,deep learning,very high-resolution vhr imagery"
97,Exploring new ways to zoom in maps,hal-04688159,"[{""fullName"":""Yiyan Li"",""idHal"":""""},{""fullName"":""Guillaume Touya"",""idHal"":""guillaume-touya""}]",COMM,2024,,,"<i>EuroCarto 2024</i>, Sep 2024, Vienne (AUT), Austria. pp.86, <a target=""_blank"" href=""https://dx.doi.org/10.5194/ica-abs-7-86-2024"">&#x27E8;10.5194/ica-abs-7-86-2024&#x27E9;</a>",QGlucHJvY2VlZGluZ3N7bGk6aGFsLTA0Njg4MTU5LAogIFRJVExFID0ge3tFeHBsb3JpbmcgbmV3IHdheXMgdG8gem9vbSBpbiBtYXBzfX0sCiAgQVVUSE9SID0ge0xpLCBZaXlhbiBhbmQgVG91eWEsIEd1aWxsYXVtZX0sCiAgVVJMID0ge2h0dHBzOi8vaGFsLnNjaWVuY2UvaGFsLTA0Njg4MTU5fSwKICBOT1RFID0ge3Nob3J0fSwKICBCT09LVElUTEUgPSB7e0V1cm9wZWFuIENhcnRvZ3JhcGhpYyBDb25mZXJlbmNlIC0tIEV1cm9DYXJ0byAyMDI0fX0sCiAgQUREUkVTUyA9IHtWaWVubmUgKEFVVCksIEF1c3RyaWF9LAogIFBVQkxJU0hFUiA9IHt7Q29wZXJuaWN1cyBQdWJsaWNhdGlvbnN9fSwKICBTRVJJRVMgPSB7QWJzdHJhY3RzIG9mIHRoZSBJQ0F9LAogIFZPTFVNRSA9IHs3fSwKICBQQUdFUyA9IHs4Nn0sCiAgWUVBUiA9IHsyMDI0fSwKICBNT05USCA9IFNlcCwKICBET0kgPSB7MTAuNTE5NC9pY2EtYWJzLTctODYtMjAyNH0sCiAgSEFMX0lEID0ge2hhbC0wNDY4ODE1OX0sCiAgSEFMX1ZFUlNJT04gPSB7djF9LAp9Cg==,1,0,0,1,,2,10.5194/ica-abs-7-86-2024,,,,"[""LostInZoom""]",2024-09-02,MEIG,"85,128",,
98,A Deep Learning Method for Radiometric Harmonization of Non-Overlapping Remote Sensing Images,hal-04694285,"[{""fullName"":""Binbin Xu"",""idHal"":""binbinxu""},{""fullName"":""Manchun Lei"",""idHal"":""manchun-lei""}]",COMM,2024,,,"<i>IGARSS 2024 - 2024 IEEE International Geoscience and Remote Sensing Symposium</i>, Jul 2024, Athènes, Greece. pp.6867-6870, <a target=""_blank"" href=""https://dx.doi.org/10.1109/IGARSS53475.2024.10642524"">&#x27E8;10.1109/IGARSS53475.2024.10642524&#x27E9;</a>",QGlucHJvY2VlZGluZ3N7eHU6aGFsLTA0Njk0Mjg1LAogIFRJVExFID0ge3tBIERlZXAgTGVhcm5pbmcgTWV0aG9kIGZvciBSYWRpb21ldHJpYyBIYXJtb25pemF0aW9uIG9mIE5vbi1PdmVybGFwcGluZyBSZW1vdGUgU2Vuc2luZyBJbWFnZXN9fSwKICBBVVRIT1IgPSB7WHUsIEJpbmJpbiBhbmQgTGVpLCBNYW5jaHVufSwKICBVUkwgPSB7aHR0cHM6Ly9pbXQtbWluZXMtYWxlcy5oYWwuc2NpZW5jZS9oYWwtMDQ2OTQyODV9LAogIEJPT0tUSVRMRSA9IHt7SUdBUlNTIDIwMjQgLSAyMDI0IElFRUUgSW50ZXJuYXRpb25hbCBHZW9zY2llbmNlIGFuZCBSZW1vdGUgU2Vuc2luZyBTeW1wb3NpdW19fSwKICBBRERSRVNTID0ge0F0aHtcYGV9bmVzLCBHcmVlY2V9LAogIFBVQkxJU0hFUiA9IHt7SUVFRX19LAogIFBBR0VTID0gezY4NjctNjg3MH0sCiAgWUVBUiA9IHsyMDI0fSwKICBNT05USCA9IEp1bCwKICBET0kgPSB7MTAuMTEwOS9JR0FSU1M1MzQ3NS4yMDI0LjEwNjQyNTI0fSwKICBLRVlXT1JEUyA9IHtyYWRpb21ldHJpYyBoYXJtb25pemF0aW9uIDsgcmVtb3RlIHNlbnNpbmcgaW1hZ2UgY29ycmVjdGlvbiA7IGRlZXAgbGVhcm5pbmcgOyBDeWNsZUdBTn0sCiAgSEFMX0lEID0ge2hhbC0wNDY5NDI4NX0sCiAgSEFMX1ZFUlNJT04gPSB7djF9LAp9Cg==,1,0,0,1,,2,10.1109/IGARSS53475.2024.10642524,,,,,2024,ACTE,79,"Radiometric harmonization,Remote sensing image correction,Deep learning,CycleGAN","radiometric harmonization,remote sensing,deep learning,cyclegan"
99,Leveraging Standardization in Graph Learning,hal-04952046,"[{""fullName"":""Thu Ha Phi"",""idHal"":""""},{""fullName"":""Alexandre Hippert-Ferrer"",""idHal"":""alexandre-hippert-ferrer""},{""fullName"":""Florent Bouchard"",""idHal"":""florent-bouchard""},{""fullName"":""Arnaud Breloy"",""idHal"":""arnaud-breloy""}]",COMM,2024,https://hal.science/hal-04952046/document,https://hal.science/hal-04952046/file/Standardized_GLasso___Eusipco_2024.pdf,"<i>32nd European Signal Processing Conference (EUSIPCO)</i>, Aug 2024, Lyon, France",QGlucHJvY2VlZGluZ3N7cGhpOmhhbC0wNDk1MjA0NiwKICBUSVRMRSA9IHt7TGV2ZXJhZ2luZyBTdGFuZGFyZGl6YXRpb24gaW4gR3JhcGggTGVhcm5pbmd9fSwKICBBVVRIT1IgPSB7UGhpLCBUaHUgSGEgYW5kIEhpcHBlcnQtRmVycmVyLCBBbGV4YW5kcmUgYW5kIEJvdWNoYXJkLCBGbG9yZW50IGFuZCBCcmVsb3ksIEFybmF1ZH0sCiAgVVJMID0ge2h0dHBzOi8vaGFsLnNjaWVuY2UvaGFsLTA0OTUyMDQ2fSwKICBCT09LVElUTEUgPSB7ezMybmQgRXVyb3BlYW4gU2lnbmFsIFByb2Nlc3NpbmcgQ29uZmVyZW5jZSAoRVVTSVBDTyl9fSwKICBBRERSRVNTID0ge0x5b24sIEZyYW5jZX0sCiAgWUVBUiA9IHsyMDI0fSwKICBNT05USCA9IEF1ZywKICBLRVlXT1JEUyA9IHtncmFwaCBsZWFybmluZyA7IEdhdXNzaWFuIGdyYXBoaWNhbCBtb2RlbHMgOyBsb3ctcmFuayBmYWN0b3JpemF0aW9uIDsgUmllbWFubmlhbiBvcHRpbWl6YXRpb259LAogIFBERiA9IHtodHRwczovL2hhbC5zY2llbmNlL2hhbC0wNDk1MjA0NnYxL2ZpbGUvU3RhbmRhcmRpemVkX0dMYXNzb19fX0V1c2lwY29fMjAyNC5wZGZ9LAogIEhBTF9JRCA9IHtoYWwtMDQ5NTIwNDZ9LAogIEhBTF9WRVJTSU9OID0ge3YxfSwKfQo=,0,0,0,1,,2,,,,"[""Exploitation de structures spectrales pour l'apprentissage de graphe et ses appliciatons""]",,2024-08-26,STRUDEL,66,"Graph learning,Gaussian graphical models,Low-rank factorization,Riemannian optimization","graph learning,gaussian graphical models,low-rank factorization,optimisation"
100,Location retrieval using qualitative place signatures of visible landmarks,hal-04558650,"[{""fullName"":""Lijun Wei"",""idHal"":""""},{""fullName"":""Valérie Gouet-Brunet"",""idHal"":""valerie-gouet-brunet""},{""fullName"":""Anthony G. Cohn"",""idHal"":""""}]",ART,2024,https://hal.science/hal-04558650/document,https://hal.science/hal-04558650/file/Location%20retrieval%20using%20qualitative%20place%20signatures%20of%20visible%20landmarks.pdf,"<i>International Journal of Geographical Information Science</i>, 2024, 38 (8), pp.1633-1677. <a target=""_blank"" href=""https://dx.doi.org/10.1080/13658816.2024.2348736"">&#x27E8;10.1080/13658816.2024.2348736&#x27E9;</a>",QGFydGljbGV7d2VpOmhhbC0wNDU1ODY1MCwKICBUSVRMRSA9IHt7TG9jYXRpb24gcmV0cmlldmFsIHVzaW5nIHF1YWxpdGF0aXZlIHBsYWNlIHNpZ25hdHVyZXMgb2YgdmlzaWJsZSBsYW5kbWFya3N9fSwKICBBVVRIT1IgPSB7V2VpLCBMaWp1biBhbmQgR291ZXQtQnJ1bmV0LCBWYWx7XCdlfXJpZSBhbmQgQ29obiwgQW50aG9ueSBHLn0sCiAgVVJMID0ge2h0dHBzOi8vaGFsLnNjaWVuY2UvaGFsLTA0NTU4NjUwfSwKICBKT1VSTkFMID0ge3tJbnRlcm5hdGlvbmFsIEpvdXJuYWwgb2YgR2VvZ3JhcGhpY2FsIEluZm9ybWF0aW9uIFNjaWVuY2V9fSwKICBQVUJMSVNIRVIgPSB7e1RheWxvciBcJiBGcmFuY2lzfX0sCiAgVk9MVU1FID0gezM4fSwKICBOVU1CRVIgPSB7OH0sCiAgUEFHRVMgPSB7MTYzMy0xNjc3fSwKICBZRUFSID0gezIwMjR9LAogIE1PTlRIID0gTWF5LAogIERPSSA9IHsxMC4xMDgwLzEzNjU4ODE2LjIwMjQuMjM0ODczNn0sCiAgS0VZV09SRFMgPSB7cGxhY2UgcmVjb2duaXRpb24gOyBxdWFsaXRhdGl2ZSBsb2NhdGlvbiA7IHF1YWxpdGF0aXZlIHNwYXRpYWwgcmVsYXRpb24gOyBwbGFjZSBkZXNjcmlwdG9yIDsgcGxhY2Ugc2lnbmF0dXJlfSwKICBQREYgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS9oYWwtMDQ1NTg2NTB2MS9maWxlL0xvY2F0aW9uJTIwcmV0cmlldmFsJTIwdXNpbmclMjBxdWFsaXRhdGl2ZSUyMHBsYWNlJTIwc2lnbmF0dXJlcyUyMG9mJTIwdmlzaWJsZSUyMGxhbmRtYXJrcy5wZGZ9LAogIEhBTF9JRCA9IHtoYWwtMDQ1NTg2NTB9LAogIEhBTF9WRVJTSU9OID0ge3YxfSwKfQo=,,0,,1,,2,10.1080/13658816.2024.2348736,,,,,2024-05-10,"ACTE,STRUDEL",58,"Place recognition,Qualitative location,Qualitative spatial relation,Place descriptor,Place signature","place recognition,qualitative location,qualitative spatial relation,place descriptor,place signature"
101,"Efficient Learning on Large-Scale 3D Point Clouds,Apprentissage Efficace sur Nuages de Points 3D à Grande Échelle",tel-04448827,"[{""fullName"":""Damien Robert"",""idHal"":""damien-robert-ai""}]",THESE,2024,https://hal.science/tel-04448827/document,https://hal.science/tel-04448827/file/efficient_learning_on_large_scale_3d_point_clouds.pdf,"Computer Vision and Pattern Recognition [cs.CV]. Université Gustave Eiffel, 2024. English. <a target=""_blank"" href=""https://www.theses.fr/"">&#x27E8;NNT : &#x27E9;</a>",QHBoZHRoZXNpc3tyb2JlcnQ6dGVsLTA0NDQ4ODI3LAogIFRJVExFID0ge3tFZmZpY2llbnQgTGVhcm5pbmcgb24gTGFyZ2UtU2NhbGUgM0QgUG9pbnQgQ2xvdWRzfX0sCiAgQVVUSE9SID0ge1JvYmVydCwgRGFtaWVufSwKICBVUkwgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS90ZWwtMDQ0NDg4Mjd9LAogIFNDSE9PTCA9IHt7VW5pdmVyc2l0e1wnZX0gR3VzdGF2ZSBFaWZmZWx9fSwKICBZRUFSID0gezIwMjR9LAogIE1PTlRIID0gSmFuLAogIEtFWVdPUkRTID0gezNEIHBvaW50IGNsb3VkIDsgRWZmaWNpZW50IDsgTGFyZ2Utc2NhbGUgOyBEZWVwIGxlYXJuaW5nIDsgU29iZXIgQUkgOyBTZW1hbnRpYyBzZWdtZW50YXRpb24gOyBQYW5vcHRpYyBzZWdtZW50YXRpb24gOyBNdWx0aW1vZGFsIGxlYXJuaW5nIDsgU2VnbWVudGF0aW9uIHN7XCdlfW1hbnRpcXVlIDsgU2VnbWVudGF0aW9uIHBhbm9wdGlxdWUgOyBBcHByZW50aXNzYWdlIG11bHRpbW9kYWwgOyBOdWFnZSBkZSBwb2ludHMgM0QgOyBFZmZpY2FjZSA7IEdyYW5kZSB7XCdlfWNoZWxsZSA7IEFwcHJlbnRpc3NhZ2UgcHJvZm9uZCA7IElBIHNvYnJlfSwKICBUWVBFID0ge1RoZXNlc30sCiAgUERGID0ge2h0dHBzOi8vaGFsLnNjaWVuY2UvdGVsLTA0NDQ4ODI3djEvZmlsZS9lZmZpY2llbnRfbGVhcm5pbmdfb25fbGFyZ2Vfc2NhbGVfM2RfcG9pbnRfY2xvdWRzLnBkZn0sCiAgSEFMX0lEID0ge3RlbC0wNDQ0ODgyN30sCiAgSEFMX1ZFUlNJT04gPSB7djF9LAp9Cg==,,,,,,,,,,"[""Analyse tempts-réel de nuages de points LiDAR dynamiques""]",,2024-01-22,STRUDEL,113,"3D point cloud,Efficient,Large-scale,Deep learning,Sober AI,Semantic segmentation,Panoptic segmentation,Multimodal learning,Segmentation sémantique,Segmentation panoptique,Apprentissage multimodal,Nuage de points 3D,Efficace,Grande échelle,Apprentissage profond,IA sobre","point cloud,efficient,large-scale,deep learning,sober ai,segmentation,multimodal learning,apprentissage multimodal,efficace,grande échelle,ia sobre"
102,"Un apport des géodonnées pour l'analyse de cycle de vie de projets urbains : prise en compte des masques solaires dans les simulations thermiques dynamiques de bâtiments,Integrating geodata in the life cycle assessment of urban projects: taking solar masks into account in dynamic thermal simulations of buildings",hal-04729397,"[{""fullName"":""Julien Cravero"",""idHal"":""julien-cravero""},{""fullName"":""Charlotte Roux"",""idHal"":""charlotte-roux""},{""fullName"":""Florence Jacquinod"",""idHal"":""florence-jacquinod""}]",UNDEFINED,2024,https://hal.science/hal-04729397/document,https://hal.science/hal-04729397/file/Article_JIMIS_V2_Abstract.pdf,2024,QHVucHVibGlzaGVke2NyYXZlcm86aGFsLTA0NzI5Mzk3LAogIFRJVExFID0ge3tVbiBhcHBvcnQgZGVzIGd7XCdlfW9kb25ue1wnZX1lcyBwb3VyIGwnYW5hbHlzZSBkZSBjeWNsZSBkZSB2aWUgZGUgcHJvamV0cyB1cmJhaW5zIDogcHJpc2UgZW4gY29tcHRlIGRlcyBtYXNxdWVzIHNvbGFpcmVzIGRhbnMgbGVzIHNpbXVsYXRpb25zIHRoZXJtaXF1ZXMgZHluYW1pcXVlcyBkZSBie1xeYX10aW1lbnRzfX0sCiAgQVVUSE9SID0ge0NyYXZlcm8sIEp1bGllbiBhbmQgUm91eCwgQ2hhcmxvdHRlIGFuZCBKYWNxdWlub2QsIEZsb3JlbmNlfSwKICBVUkwgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS9oYWwtMDQ3MjkzOTd9LAogIE5PVEUgPSB7d29ya2luZyBwYXBlciBvciBwcmVwcmludH0sCiAgWUVBUiA9IHsyMDI0fSwKICBNT05USCA9IEp1bCwKICBLRVlXT1JEUyA9IHtMaWZlIGN5Y2xlIGFzc2Vzc21lbnQgOyB1cmJhbiBwcm9qZWN0cyA7IGdlb2RhdGEgOyBzaGFkaW5nIG1hc2tzIDsgZW5lcmd5IG5lZWRzIDsgYnVpbGRpbmcgc2ltdWxhdGlvbiA7IGFuYWx5c2UgZGUgY3ljbGUgZGUgdmllIDsgcHJvamV0cyB1cmJhaW5zIDsgZ3tcJ2V9b2Rvbm57XCdlfWVzIDsgbWFzcXVlcyBzb2xhaXJlcyA7IGJlc29pbnMge1wnZX1uZXJne1wnZX10aXF1ZXMgOyBzaW11bGF0aW9uIHRoZXJtaXF1ZSBkeW5hbWlxdWV9LAogIFBERiA9IHtodHRwczovL2hhbC5zY2llbmNlL2hhbC0wNDcyOTM5N3YxL2ZpbGUvQXJ0aWNsZV9KSU1JU19WMl9BYnN0cmFjdC5wZGZ9LAogIEhBTF9JRCA9IHtoYWwtMDQ3MjkzOTd9LAogIEhBTF9WRVJTSU9OID0ge3YxfSwKfQo=,,,,,,,,,,"[""La Fabrique de la Ville Durable""]",,2024-07-15,GEOVIS,67,"Life cycle assessment,Urban projects,Geodata,Shading masks,Energy needs,Building simulation,Analyse de cycle de vie,Projets urbains,Géodonnées,Masques solaires,Besoins énergétiques,Simulation thermique dynamique","life cycle assessment,urban projects,gis,shading masks,energy needs,building simulation,analyse de cycle de vie,projets urbains,géodonnées,masques solaires,besoins énergétiques,simulation thermique dynamique"
103,Browsing Map Browsers,hal-04688065,"[{""fullName"":""Quentin Potié"",""idHal"":""quentin-potie""},{""fullName"":""Guillaume Touya"",""idHal"":""guillaume-touya""},{""fullName"":""Laura Wenclik"",""idHal"":""laura-wenclik""},{""fullName"":""William A Mackaness"",""idHal"":""""}]",COMM,2024,,,"<i>EuroCarto 2024</i>, Sep 2024, Vienne (AUT), Austria. pp.130, <a target=""_blank"" href=""https://dx.doi.org/10.5194/ica-abs-7-130-2024"">&#x27E8;10.5194/ica-abs-7-130-2024&#x27E9;</a>",QGlucHJvY2VlZGluZ3N7cG90aWU6aGFsLTA0Njg4MDY1LAogIFRJVExFID0ge3tCcm93c2luZyBNYXAgQnJvd3NlcnN9fSwKICBBVVRIT1IgPSB7UG90aXtcJ2V9LCBRdWVudGluIGFuZCBUb3V5YSwgR3VpbGxhdW1lIGFuZCBXZW5jbGlrLCBMYXVyYSBhbmQgTWFja2FuZXNzLCBXaWxsaWFtfSwKICBVUkwgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS9oYWwtMDQ2ODgwNjV9LAogIE5PVEUgPSB7c2hvcnR9LAogIEJPT0tUSVRMRSA9IHt7RXVyb3BlYW4gQ2FydG9ncmFwaGljIENvbmZlcmVuY2UgLS0gRXVyb0NhcnRvIDIwMjR9fSwKICBBRERSRVNTID0ge1ZpZW5uZSAoQVVUKSwgQXVzdHJpYX0sCiAgUFVCTElTSEVSID0ge3tDb3Blcm5pY3VzIFB1YmxpY2F0aW9uc319LAogIFZPTFVNRSA9IHs3fSwKICBQQUdFUyA9IHsxMzB9LAogIFlFQVIgPSB7MjAyNH0sCiAgTU9OVEggPSBTZXAsCiAgRE9JID0gezEwLjUxOTQvaWNhLWFicy03LTEzMC0yMDI0fSwKICBIQUxfSUQgPSB7aGFsLTA0Njg4MDY1fSwKICBIQUxfVkVSU0lPTiA9IHt2MX0sCn0K,1,0,0,1,,2,10.5194/ica-abs-7-130-2024,,,,"[""LostInZoom""]",2024-09-02,"MEIG,GEOVIS","108,128,138",,
104,"EyeCatchingMaps, a Dataset to Assess Saliency Models on Maps",hal-04598520,"[{""fullName"":""Laura Wenclik"",""idHal"":""laura-wenclik""},{""fullName"":""Guillaume Touya"",""idHal"":""guillaume-touya""}]",COMM,2024,,,"<i>AGILE 2024</i>, AGILE, Jun 2024, Glasgow, United Kingdom. pp.51, <a target=""_blank"" href=""https://dx.doi.org/10.5194/agile-giss-5-51-2024"">&#x27E8;10.5194/agile-giss-5-51-2024&#x27E9;</a>",QGlucHJvY2VlZGluZ3N7d2VuY2xpazpoYWwtMDQ1OTg1MjAsCiAgVElUTEUgPSB7e0V5ZUNhdGNoaW5nTWFwcywgYSBEYXRhc2V0IHRvIEFzc2VzcyBTYWxpZW5jeSBNb2RlbHMgb24gTWFwc319LAogIEFVVEhPUiA9IHtXZW5jbGlrLCBMYXVyYSBhbmQgVG91eWEsIEd1aWxsYXVtZX0sCiAgVVJMID0ge2h0dHBzOi8vaGFsLnNjaWVuY2UvaGFsLTA0NTk4NTIwfSwKICBCT09LVElUTEUgPSB7e0FHSUxFIEdJU2NpZW5jZSBTZXJpZXN9fSwKICBBRERSRVNTID0ge0dsYXNnb3csIFVuaXRlZCBLaW5nZG9tfSwKICBPUkdBTklaQVRJT04gPSB7e0FHSUxFfX0sCiAgRURJVE9SID0ge0FsaXNvbiBIZXBwZW5zdGFsbCBhbmQgTWluZ3NodSBXYW5nIGFuZCBVcnNrYSBEZW1zYXIgYW5kIFJvYiBMZW1tZW5zIGFuZCBKaW5nIFlhb30sCiAgUFVCTElTSEVSID0ge3tDb3Blcm5pY3VzIFB1YmxpY2F0aW9uc319LAogIFZPTFVNRSA9IHs1fSwKICBQQUdFUyA9IHs1MX0sCiAgWUVBUiA9IHsyMDI0fSwKICBNT05USCA9IEp1biwKICBET0kgPSB7MTAuNTE5NC9hZ2lsZS1naXNzLTUtNTEtMjAyNH0sCiAgS0VZV09SRFMgPSB7Y2FydG9ncmFwaHkgOyBtYXBzIDsgc2FsaWVuY3kgOyBleWUtdHJhY2tpbmd9LAogIEhBTF9JRCA9IHtoYWwtMDQ1OTg1MjB9LAogIEhBTF9WRVJTSU9OID0ge3YxfSwKfQo=,1,0,0,1,10.5281/zenodo.10619513,2,10.5194/agile-giss-5-51-2024,,,,"[""LostInZoom""]",2024-05-30,"GEOVIS,MEIG","138,128","Cartography,Maps,Saliency,Eye-tracking","cartography,saliency,eye-tracking"
105,A methodological inquiry for anchoring pan-scalar maps,hal-04598512,"[{""fullName"":""Maïeul Gruget"",""idHal"":""maieul-gruget""},{""fullName"":""Guillaume Touya"",""idHal"":""guillaume-touya""},{""fullName"":""Quentin Potié"",""idHal"":""quentin-potie""},{""fullName"":""Ian Muehlenhaus"",""idHal"":""""}]",COMM,2024,,,"<i>AGILE 2024</i>, AGILE, Jun 2024, Glasgow, United Kingdom. pp.27, <a target=""_blank"" href=""https://dx.doi.org/10.5194/agile-giss-5-27-2024"">&#x27E8;10.5194/agile-giss-5-27-2024&#x27E9;</a>",QGlucHJvY2VlZGluZ3N7Z3J1Z2V0OmhhbC0wNDU5ODUxMiwKICBUSVRMRSA9IHt7QSBtZXRob2RvbG9naWNhbCBpbnF1aXJ5IGZvciBhbmNob3JpbmcgcGFuLXNjYWxhciBtYXBzfX0sCiAgQVVUSE9SID0ge0dydWdldCwgTWF7XCJpfWV1bCBhbmQgVG91eWEsIEd1aWxsYXVtZSBhbmQgUG90aXtcJ2V9LCBRdWVudGluIGFuZCBNdWVobGVuaGF1cywgSWFufSwKICBVUkwgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS9oYWwtMDQ1OTg1MTJ9LAogIEJPT0tUSVRMRSA9IHt7QUdJTEUgR0lTY2llbmNlIFNlcmllc319LAogIEFERFJFU1MgPSB7R2xhc2dvdywgVW5pdGVkIEtpbmdkb219LAogIE9SR0FOSVpBVElPTiA9IHt7QUdJTEV9fSwKICBFRElUT1IgPSB7QWxpc29uIEhlcHBlbnN0YWxsIGFuZCBNaW5nc2h1IFdhbmcgYW5kIFVyc2thIERlbXNhciBhbmQgUm9iIExlbW1lbnMgYW5kIEppbmcgWWFvfSwKICBQVUJMSVNIRVIgPSB7e0NvcGVybmljdXMgUHVibGljYXRpb25zfX0sCiAgVk9MVU1FID0gezV9LAogIFBBR0VTID0gezI3fSwKICBZRUFSID0gezIwMjR9LAogIE1PTlRIID0gSnVuLAogIERPSSA9IHsxMC41MTk0L2FnaWxlLWdpc3MtNS0yNy0yMDI0fSwKICBIQUxfSUQgPSB7aGFsLTA0NTk4NTEyfSwKICBIQUxfVkVSU0lPTiA9IHt2MX0sCn0K,1,0,0,1,10.5281/zenodo.10952565,2,10.5194/agile-giss-5-27-2024,,,,"[""LostInZoom""]",2024-05-30,"GEOVIS,MEIG","60,128,108",,
